id,next_arrive_time
210948,75.05295562744141
210949,74.54772186279297
210950,70.42646026611328
210951,81.53691101074219
210952,92.31283569335938
210953,86.52104949951172
210954,64.05844116210938
210955,63.50088882446289
210956,50.84874343872070
210957,61.23970031738281
210958,100.60315704345703
210959,53.62416839599609
210960,61.58213424682617
210961,70.53131103515625
210962,53.62416839599609
210963,70.74067687988281
210964,61.69602966308594
210965,83.91071319580078
210966,44.85486221313477
210967,62.48960494995117
210968,42.88754272460938
210969,51.86859893798828
210970,60.32066345214844
210971,56.67407226562500
210972,66.91081237792969
210973,53.74821090698242
210974,66.15036010742188
210975,60.20517349243164
210976,74.64892578125000
210977,53.12624359130859
210978,61.58213424682617
210979,75.05295562744141
210980,74.54772186279297
210981,64.05844116210938
210982,63.50088882446289
210983,50.84874343872070
210984,61.23970031738281
210985,74.54772186279297
210986,70.42646026611328
210987,81.53691101074219
210988,64.05844116210938
210989,53.62416839599609
210990,61.58213424682617
210991,70.53131103515625
210992,86.52104949951172
210993,92.31283569335938
210994,81.53691101074219
210995,70.74067687988281
210996,61.69602966308594
210997,83.91071319580078
210998,44.85486221313477
210999,62.48960494995117
211000,42.88754272460938
211001,51.86859893798828
211002,60.32066345214844
211003,56.67407226562500
211004,66.91081237792969
211005,53.74821090698242
211006,66.15036010742188
211007,60.20517349243164
211008,74.64892578125000
211009,81.82399749755859
211010,101.86035919189453
211011,66.91081237792969
211012,66.25933074951172
211013,63.94716644287109
211014,53.12624359130859
211015,61.58213424682617
211016,49.29477310180664
211017,44.01838684082031
211018,75.05295562744141
211019,74.54772186279297
211020,70.42646026611328
211021,81.53691101074219
211022,92.31283569335938
211023,86.52104949951172
211024,64.05844116210938
211025,63.50088882446289
211026,50.84874343872070
211027,61.23970031738281
211028,53.62416839599609
211029,61.58213424682617
211030,70.53131103515625
211031,86.52104949951172
211032,66.15036010742188
211033,70.74067687988281
211034,61.69602966308594
211035,83.91071319580078
211036,44.85486221313477
211037,62.48960494995117
211038,42.88754272460938
211039,60.32066345214844
211040,56.67407226562500
211041,66.91081237792969
211042,53.74821090698242
211043,66.15036010742188
211044,60.20517349243164
211045,74.64892578125000
211046,81.82399749755859
211047,101.86035919189453
211048,66.91081237792969
211049,66.25933074951172
211050,63.94716644287109
211051,53.12624359130859
211052,61.58213424682617
211053,49.29477310180664
211054,44.01838684082031
211055,75.05295562744141
211056,74.54772186279297
211057,70.42646026611328
211058,81.53691101074219
211059,92.31283569335938
211060,86.52104949951172
211061,64.05844116210938
211062,63.50088882446289
211063,50.84874343872070
211064,61.23970031738281
211065,100.60315704345703
211066,53.62416839599609
211067,61.58213424682617
211068,70.53131103515625
211069,53.62416839599609
211070,86.52104949951172
211071,92.31283569335938
211072,66.15036010742188
211073,70.74067687988281
211074,61.69602966308594
211075,83.91071319580078
211076,44.85486221313477
211077,62.48960494995117
211078,42.88754272460938
211079,60.32066345214844
211080,56.67407226562500
211081,66.91081237792969
211082,53.74821090698242
211083,66.15036010742188
211084,60.20517349243164
211085,74.64892578125000
211086,81.82399749755859
211087,66.25933074951172
211088,63.94716644287109
211089,53.12624359130859
211090,61.58213424682617
211091,49.29477310180664
211092,44.01838684082031
211093,75.05295562744141
211094,74.54772186279297
211095,70.42646026611328
211096,81.53691101074219
211097,92.31283569335938
211098,86.52104949951172
211099,64.05844116210938
211100,63.50088882446289
211101,50.84874343872070
211102,61.23970031738281
211103,100.60315704345703
211104,53.62416839599609
211105,61.58213424682617
211106,70.53131103515625
211107,64.05844116210938
211108,86.52104949951172
211109,66.15036010742188
211110,51.86859893798828
211111,70.74067687988281
211112,61.69602966308594
211113,83.91071319580078
211114,44.85486221313477
211115,62.48960494995117
211116,42.88754272460938
211117,60.32066345214844
211118,56.67407226562500
211119,66.91081237792969
211120,53.74821090698242
211121,66.15036010742188
211122,60.20517349243164
211123,74.64892578125000
211124,81.82399749755859
211125,101.86035919189453
211126,66.91081237792969
211127,66.25933074951172
211128,63.94716644287109
211129,53.12624359130859
211130,61.58213424682617
211131,49.29477310180664
211132,44.01838684082031
211133,75.05295562744141
211134,74.54772186279297
211135,70.42646026611328
211136,81.53691101074219
211137,92.31283569335938
211138,86.52104949951172
211139,64.05844116210938
211140,63.50088882446289
211141,50.84874343872070
211142,61.23970031738281
211143,100.60315704345703
211144,53.62416839599609
211145,86.52104949951172
211146,70.42646026611328
211147,74.54772186279297
211148,66.15036010742188
211149,70.74067687988281
211150,61.69602966308594
211151,83.91071319580078
211152,44.85486221313477
211153,62.48960494995117
211154,42.88754272460938
211155,51.86859893798828
211156,60.32066345214844
211157,56.67407226562500
211158,66.91081237792969
211159,53.74821090698242
211160,66.15036010742188
211161,60.20517349243164
211162,74.64892578125000
211163,81.82399749755859
211164,66.25933074951172
211165,63.94716644287109
211166,53.12624359130859
211167,44.01838684082031
211168,75.05295562744141
211169,81.53691101074219
211170,92.31283569335938
211171,86.52104949951172
211172,64.05844116210938
211173,63.50088882446289
211174,50.84874343872070
211175,61.23970031738281
211176,61.58213424682617
211177,56.67407226562500
211178,66.91081237792969
211179,53.74821090698242
211180,66.15036010742188
211181,60.20517349243164
211182,74.64892578125000
211183,81.82399749755859
211184,66.25933074951172
211185,63.94716644287109
211186,49.29477310180664
211187,44.01838684082031
211188,75.05295562744141
211189,74.54772186279297
211190,70.42646026611328
211191,81.53691101074219
211192,92.31283569335938
211193,86.52104949951172
211194,50.84874343872070
211195,61.23970031738281
211196,100.60315704345703
211197,53.62416839599609
211198,70.53131103515625
211199,64.05844116210938
211200,86.52104949951172
211201,66.15036010742188
211202,70.74067687988281
211203,61.69602966308594
211204,83.91071319580078
211205,42.88754272460938
211206,51.86859893798828
211207,60.32066345214844
211208,56.67407226562500
211209,66.91081237792969
211210,53.74821090698242
211211,66.15036010742188
211212,60.20517349243164
211213,74.64892578125000
211214,81.82399749755859
211215,101.86035919189453
211216,66.91081237792969
211217,53.12624359130859
211218,61.58213424682617
211219,49.29477310180664
211220,44.01838684082031
211221,75.05295562744141
211222,74.54772186279297
211223,70.42646026611328
211224,81.53691101074219
211225,92.31283569335938
211226,86.52104949951172
211227,64.05844116210938
211228,63.50088882446289
211229,50.84874343872070
211230,61.23970031738281
211231,53.62416839599609
211232,61.58213424682617
211233,74.54772186279297
211234,70.74067687988281
211235,61.69602966308594
211236,83.91071319580078
211237,44.85486221313477
211238,62.48960494995117
211239,42.88754272460938
211240,51.86859893798828
211241,60.32066345214844
211242,56.67407226562500
211243,66.91081237792969
211244,53.74821090698242
211245,66.15036010742188
211246,60.20517349243164
211247,74.64892578125000
211248,66.91081237792969
211249,53.12624359130859
211250,61.58213424682617
211251,49.29477310180664
211252,44.01838684082031
211253,75.05295562744141
211254,74.54772186279297
211255,70.42646026611328
211256,81.53691101074219
211257,92.31283569335938
211258,86.52104949951172
211259,64.05844116210938
211260,63.50088882446289
211261,50.84874343872070
211262,61.23970031738281
211263,100.60315704345703
211264,53.62416839599609
211265,61.58213424682617
211266,70.53131103515625
211267,92.31283569335938
211268,66.15036010742188
211269,70.74067687988281
211270,61.69602966308594
211271,83.91071319580078
211272,44.85486221313477
211273,62.48960494995117
211274,42.88754272460938
211275,60.32066345214844
211276,56.67407226562500
211277,66.91081237792969
211278,53.74821090698242
211279,66.15036010742188
211280,60.20517349243164
211281,74.64892578125000
211282,66.91081237792969
211283,66.25933074951172
211284,63.94716644287109
211285,53.12624359130859
211286,44.01838684082031
211287,75.05295562744141
211288,74.54772186279297
211289,92.31283569335938
211290,86.52104949951172
211291,64.05844116210938
211292,63.50088882446289
211293,50.84874343872070
211294,61.23970031738281
211295,87.71650695800781
211296,70.53131103515625
211297,86.52104949951172
211298,92.31283569335938
211299,70.74067687988281
211300,61.69602966308594
211301,83.91071319580078
211302,44.85486221313477
211303,62.48960494995117
211304,42.88754272460938
211305,60.32066345214844
211306,56.67407226562500
211307,66.91081237792969
211308,53.74821090698242
211309,66.15036010742188
211310,60.20517349243164
211311,74.64892578125000
211312,81.82399749755859
211313,66.25933074951172
211314,63.94716644287109
211315,53.12624359130859
211316,61.58213424682617
211317,49.29477310180664
211318,44.01838684082031
211319,75.05295562744141
211320,74.54772186279297
211321,70.42646026611328
211322,81.53691101074219
211323,92.31283569335938
211324,86.52104949951172
211325,64.05844116210938
211326,63.50088882446289
211327,50.84874343872070
211328,61.23970031738281
211329,87.71650695800781
211330,53.62416839599609
211331,61.58213424682617
211332,70.53131103515625
211333,86.52104949951172
211334,92.31283569335938
211335,50.84874343872070
211336,61.69602966308594
211337,62.48960494995117
211338,42.88754272460938
211339,51.86859893798828
211340,60.32066345214844
211341,56.67407226562500
211342,66.91081237792969
211343,53.74821090698242
211344,66.15036010742188
211345,60.20517349243164
211346,74.64892578125000
211347,53.12624359130859
211348,81.53691101074219
211349,92.31283569335938
211350,86.52104949951172
211351,64.05844116210938
211352,63.50088882446289
211353,50.84874343872070
211354,70.53131103515625
211355,70.74067687988281
211356,61.69602966308594
211357,83.91071319580078
211358,44.85486221313477
211359,62.48960494995117
211360,42.88754272460938
211361,60.32066345214844
211362,56.67407226562500
211363,66.91081237792969
211364,53.74821090698242
211365,66.15036010742188
211366,60.20517349243164
211367,74.64892578125000
211368,81.82399749755859
211369,66.25933074951172
211370,63.94716644287109
211371,53.12624359130859
211372,61.58213424682617
211373,49.29477310180664
211374,44.01838684082031
211375,75.05295562744141
211376,74.54772186279297
211377,70.42646026611328
211378,81.53691101074219
211379,92.31283569335938
211380,86.52104949951172
211381,64.05844116210938
211382,63.50088882446289
211383,50.84874343872070
211384,61.23970031738281
211385,100.60315704345703
211386,57.74737930297852
211387,87.71650695800781
211388,53.62416839599609
211389,61.58213424682617
211390,70.53131103515625
211391,64.05844116210938
211392,86.52104949951172
211393,66.15036010742188
211394,51.86859893798828
211395,70.74067687988281
211396,61.69602966308594
211397,83.91071319580078
211398,44.85486221313477
211399,62.48960494995117
211400,42.88754272460938
211401,51.86859893798828
211402,60.32066345214844
211403,56.67407226562500
211404,66.91081237792969
211405,53.74821090698242
211406,66.15036010742188
211407,60.20517349243164
211408,74.64892578125000
211409,81.82399749755859
211410,101.86035919189453
211411,63.94716644287109
211412,53.12624359130859
211413,61.58213424682617
211414,49.29477310180664
211415,44.01838684082031
211416,75.05295562744141
211417,74.54772186279297
211418,70.42646026611328
211419,81.53691101074219
211420,92.31283569335938
211421,86.52104949951172
211422,64.05844116210938
211423,63.50088882446289
211424,50.84874343872070
211425,61.23970031738281
211426,100.60315704345703
211427,53.62416839599609
211428,61.58213424682617
211429,70.53131103515625
211430,86.52104949951172
211431,92.31283569335938
211432,66.15036010742188
211433,70.74067687988281
211434,61.69602966308594
211435,83.91071319580078
211436,44.85486221313477
211437,62.48960494995117
211438,42.88754272460938
211439,60.32066345214844
211440,56.67407226562500
211441,66.91081237792969
211442,53.74821090698242
211443,66.15036010742188
211444,60.20517349243164
211445,74.64892578125000
211446,66.91081237792969
211447,66.25933074951172
211448,63.94716644287109
211449,53.12624359130859
211450,61.58213424682617
211451,49.29477310180664
211452,44.01838684082031
211453,75.05295562744141
211454,74.54772186279297
211455,70.42646026611328
211456,81.53691101074219
211457,92.31283569335938
211458,86.52104949951172
211459,64.05844116210938
211460,63.50088882446289
211461,50.84874343872070
211462,61.23970031738281
211463,100.60315704345703
211464,53.62416839599609
211465,86.52104949951172
211466,66.15036010742188
211467,53.74821090698242
211468,70.74067687988281
211469,61.69602966308594
211470,83.91071319580078
211471,44.85486221313477
211472,62.48960494995117
211473,42.88754272460938
211474,51.86859893798828
211475,60.32066345214844
211476,56.67407226562500
211477,66.91081237792969
211478,53.74821090698242
211479,66.15036010742188
211480,60.20517349243164
211481,74.64892578125000
211482,81.82399749755859
211483,101.86035919189453
211484,66.91081237792969
211485,66.25933074951172
211486,63.94716644287109
211487,53.12624359130859
211488,61.58213424682617
211489,49.29477310180664
211490,44.01838684082031
211491,75.05295562744141
211492,74.54772186279297
211493,70.42646026611328
211494,81.53691101074219
211495,92.31283569335938
211496,86.52104949951172
211497,64.05844116210938
211498,63.50088882446289
211499,50.84874343872070
211500,61.23970031738281
211501,87.71650695800781
211502,53.62416839599609
211503,61.58213424682617
211504,70.53131103515625
211505,86.52104949951172
211506,66.15036010742188
211507,70.74067687988281
211508,61.69602966308594
211509,83.91071319580078
211510,44.85486221313477
211511,62.48960494995117
211512,42.88754272460938
211513,60.32066345214844
211514,56.67407226562500
211515,66.91081237792969
211516,53.74821090698242
211517,66.15036010742188
211518,60.20517349243164
211519,74.64892578125000
211520,81.82399749755859
211521,101.86035919189453
211522,66.91081237792969
211523,66.25933074951172
211524,63.94716644287109
211525,53.12624359130859
211526,61.58213424682617
211527,49.29477310180664
211528,44.01838684082031
211529,75.05295562744141
211530,74.54772186279297
211531,70.42646026611328
211532,81.53691101074219
211533,92.31283569335938
211534,86.52104949951172
211535,64.05844116210938
211536,63.50088882446289
211537,50.84874343872070
211538,61.23970031738281
211539,100.60315704345703
211540,53.62416839599609
211541,66.91081237792969
211542,70.53131103515625
211543,86.52104949951172
211544,66.15036010742188
211545,70.74067687988281
211546,61.69602966308594
211547,62.48960494995117
211548,42.88754272460938
211549,60.32066345214844
211550,56.67407226562500
211551,66.91081237792969
211552,53.74821090698242
211553,66.15036010742188
211554,60.20517349243164
211555,74.64892578125000
211556,81.82399749755859
211557,101.86035919189453
211558,66.91081237792969
211559,66.25933074951172
211560,63.94716644287109
211561,53.12624359130859
211562,61.58213424682617
211563,49.29477310180664
211564,74.54772186279297
211565,70.42646026611328
211566,81.53691101074219
211567,92.31283569335938
211568,86.52104949951172
211569,64.05844116210938
211570,63.50088882446289
211571,50.84874343872070
211572,61.23970031738281
211573,87.71650695800781
211574,53.62416839599609
211575,61.58213424682617
211576,70.53131103515625
211577,86.52104949951172
211578,83.91071319580078
211579,44.85486221313477
211580,62.48960494995117
211581,42.88754272460938
211582,51.86859893798828
211583,60.32066345214844
211584,56.67407226562500
211585,66.91081237792969
211586,53.74821090698242
211587,66.15036010742188
211588,60.20517349243164
211589,74.64892578125000
211590,81.82399749755859
211591,101.86035919189453
211592,66.91081237792969
211593,66.25933074951172
211594,63.94716644287109
211595,53.12624359130859
211596,61.58213424682617
211597,49.29477310180664
211598,44.01838684082031
211599,75.05295562744141
211600,74.54772186279297
211601,70.42646026611328
211602,81.53691101074219
211603,92.31283569335938
211604,86.52104949951172
211605,64.05844116210938
211606,63.50088882446289
211607,50.84874343872070
211608,61.23970031738281
211609,87.71650695800781
211610,53.62416839599609
211611,86.52104949951172
211612,66.15036010742188
211613,70.74067687988281
211614,61.69602966308594
211615,83.91071319580078
211616,44.85486221313477
211617,62.48960494995117
211618,42.88754272460938
211619,51.86859893798828
211620,60.32066345214844
211621,56.67407226562500
211622,66.91081237792969
211623,53.74821090698242
211624,66.15036010742188
211625,60.20517349243164
211626,74.64892578125000
211627,81.82399749755859
211628,101.86035919189453
211629,66.91081237792969
211630,66.25933074951172
211631,63.94716644287109
211632,53.12624359130859
211633,61.58213424682617
211634,49.29477310180664
211635,44.01838684082031
211636,75.05295562744141
211637,74.54772186279297
211638,70.42646026611328
211639,81.53691101074219
211640,92.31283569335938
211641,86.52104949951172
211642,64.05844116210938
211643,63.50088882446289
211644,87.71650695800781
211645,53.62416839599609
211646,61.58213424682617
211647,70.53131103515625
211648,53.62416839599609
211649,86.52104949951172
211650,92.31283569335938
211651,66.15036010742188
211652,61.69602966308594
211653,83.91071319580078
211654,44.85486221313477
211655,62.48960494995117
211656,42.88754272460938
211657,51.86859893798828
211658,60.32066345214844
211659,56.67407226562500
211660,66.91081237792969
211661,53.74821090698242
211662,66.15036010742188
211663,60.20517349243164
211664,74.64892578125000
211665,81.82399749755859
211666,101.86035919189453
211667,63.94716644287109
211668,53.12624359130859
211669,61.58213424682617
211670,49.29477310180664
211671,44.01838684082031
211672,75.05295562744141
211673,74.54772186279297
211674,70.42646026611328
211675,81.53691101074219
211676,64.05844116210938
211677,63.50088882446289
211678,50.84874343872070
211679,61.23970031738281
211680,100.60315704345703
211681,57.74737930297852
211682,87.71650695800781
211683,53.62416839599609
211684,61.58213424682617
211685,70.53131103515625
211686,66.15036010742188
211687,53.74821090698242
211688,66.91081237792969
211689,70.74067687988281
211690,61.69602966308594
211691,83.91071319580078
211692,44.85486221313477
211693,62.48960494995117
211694,42.88754272460938
211695,51.86859893798828
211696,60.32066345214844
211697,56.67407226562500
211698,66.91081237792969
211699,53.74821090698242
211700,66.15036010742188
211701,60.20517349243164
211702,74.64892578125000
211703,81.82399749755859
211704,101.86035919189453
211705,66.91081237792969
211706,66.25933074951172
211707,63.94716644287109
211708,53.12624359130859
211709,61.58213424682617
211710,49.29477310180664
211711,44.01838684082031
211712,75.05295562744141
211713,74.54772186279297
211714,70.42646026611328
211715,64.05844116210938
211716,63.50088882446289
211717,50.84874343872070
211718,61.23970031738281
211719,53.62416839599609
211720,61.58213424682617
211721,70.53131103515625
211722,53.62416839599609
211723,70.42646026611328
211724,66.15036010742188
211725,67.12709808349609
211726,70.74067687988281
